faiss_id,movie_id,t0,t1,scene_id,shot_id,variant,bbox_x1,bbox_y1,bbox_x2,bbox_y2,size,n_frames,stride_s
4635,orig_288p,7188.617,7190.602,2323,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4636,orig_288p,7190.602,7192.587,2323,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4637,orig_288p,7192.587,7194.572,2323,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4638,orig_288p,7194.572,7196.557,2323,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4639,orig_288p,7196.557,7198.542,2323,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4640,orig_288p,7198.542,7199.667,2324,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4641,orig_288p,7199.667,7201.302,2325,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4642,orig_288p,7201.302,7202.937,2325,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4643,orig_288p,7202.938,7204.573,2325,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4644,orig_288p,7204.573,7206.208,2325,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4645,orig_288p,7206.208,7207.917,2326,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4646,orig_288p,7207.917,7209.646,2327,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4647,orig_288p,7209.646,7211.375,2327,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4648,orig_288p,7211.375,7213.104,2327,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4649,orig_288p,7213.105,7214.834,2327,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4650,orig_288p,7214.834,7216.563,2327,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4651,orig_288p,7216.563,7218.292,2327,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4652,orig_288p,7218.292,7219.458,2328,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4653,orig_288p,7219.458,7221.287,2329,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4654,orig_288p,7221.287,7223.116,2329,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4655,orig_288p,7223.116,7224.945,2329,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4656,orig_288p,7224.946,7226.775,2329,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4657,orig_288p,7226.775,7228.604,2329,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4658,orig_288p,7228.604,7230.433,2329,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4659,orig_288p,7230.433,7232.262,2329,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4660,orig_288p,7232.262,7234.091,2329,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4661,orig_288p,7234.092,7235.921,2329,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4662,orig_288p,7235.921,7237.75,2329,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4663,orig_288p,7237.75,7239.25,2330,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4664,orig_288p,7239.25,7240.75,2330,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4665,orig_288p,7240.75,7242.146,2331,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4666,orig_288p,7242.146,7243.542,2331,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4667,orig_288p,7243.542,7244.812,2332,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4668,orig_288p,7244.812,7246.082,2332,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4669,orig_288p,7246.083,7247.417,2333,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4670,orig_288p,7247.417,7249.084,2334,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4671,orig_288p,7249.084,7250.751,2334,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4672,orig_288p,7250.75,7252.417,2334,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4673,orig_288p,7252.417,7254.084,2334,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4674,orig_288p,7254.084,7255.751,2334,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4675,orig_288p,7255.75,7257.417,2334,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4676,orig_288p,7257.417,7258.5,2335,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4677,orig_288p,7258.5,7259.583,2335,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4678,orig_288p,7259.583,7261.468,2336,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4679,orig_288p,7261.468,7263.354,2336,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4680,orig_288p,7263.354,7265.24,2336,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4681,orig_288p,7265.239,7267.124,2336,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4682,orig_288p,7267.125,7268.833,2337,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4683,orig_288p,7268.833,7270.541,2337,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4684,orig_288p,7270.541,7272.249,2337,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4685,orig_288p,7272.25,7273.958,2337,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4686,orig_288p,7273.958,7275.791,2338,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4687,orig_288p,7275.791,7277.624,2338,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4688,orig_288p,7277.625,7279.167,2339,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4689,orig_288p,7279.167,7280.709,2339,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4690,orig_288p,7280.709,7282.251,2339,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4691,orig_288p,7282.25,7283.792,2339,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4692,orig_288p,7283.792,7285.532,2340,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4693,orig_288p,7285.532,7287.271,2340,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4694,orig_288p,7287.271,7289.01,2340,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4695,orig_288p,7289.011,7290.75,2340,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4696,orig_288p,7290.75,7292.302,2341,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4697,orig_288p,7292.302,7293.854,2341,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4698,orig_288p,7293.854,7295.406,2341,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4699,orig_288p,7295.406,7296.958,2341,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4700,orig_288p,7296.958,7298.77,2342,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4701,orig_288p,7298.77,7300.583,2342,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4702,orig_288p,7300.583,7302.401,2343,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4703,orig_288p,7302.401,7304.219,2343,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4704,orig_288p,7304.218,7306.036,2343,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4705,orig_288p,7306.036,7307.854,2343,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4706,orig_288p,7307.854,7309.672,2343,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4707,orig_288p,7309.672,7311.49,2343,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4708,orig_288p,7311.489,7313.307,2343,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4709,orig_288p,7313.307,7315.125,2343,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4710,orig_288p,7315.125,7316.125,2344,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4711,orig_288p,7316.125,7317.854,2345,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4712,orig_288p,7317.854,7319.583,2345,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4713,orig_288p,7319.583,7321.442,2346,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4714,orig_288p,7321.442,7323.301,2346,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4715,orig_288p,7323.302,7325.161,2346,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4716,orig_288p,7325.161,7327.02,2346,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4717,orig_288p,7327.02,7328.879,2346,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4718,orig_288p,7328.88,7330.739,2346,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4719,orig_288p,7330.739,7332.598,2346,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4720,orig_288p,7332.599,7334.458,2346,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4721,orig_288p,7334.458,7335.625,2347,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4722,orig_288p,7335.625,7336.5,2348,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4723,orig_288p,7336.5,7338.375,2349,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4724,orig_288p,7338.375,7340.113,2350,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4725,orig_288p,7340.113,7341.851,2350,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4726,orig_288p,7341.851,7343.589,2350,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4727,orig_288p,7343.589,7345.327,2350,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4728,orig_288p,7345.328,7347.066,2350,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4729,orig_288p,7347.066,7348.804,2350,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4730,orig_288p,7348.804,7350.542,2350,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4731,orig_288p,7350.542,7351.667,2351,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4732,orig_288p,7351.667,7353.486,2352,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4733,orig_288p,7353.486,7355.305,2352,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4734,orig_288p,7355.306,7357.125,2352,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4735,orig_288p,7357.125,7358.812,2353,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4736,orig_288p,7358.812,7360.499,2353,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4737,orig_288p,7360.5,7361.708,2354,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4738,orig_288p,7361.708,7363.479,2355,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4739,orig_288p,7363.479,7365.25,2355,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4740,orig_288p,7365.25,7367.021,2355,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4741,orig_288p,7367.021,7368.792,2355,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4742,orig_288p,7368.792,7370.167,2356,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4743,orig_288p,7370.167,7371.833,2357,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4744,orig_288p,7371.833,7373.229,2358,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4745,orig_288p,7373.229,7374.625,2358,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4746,orig_288p,7374.625,7375.917,2359,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4747,orig_288p,7375.917,7377.333,2360,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4748,orig_288p,7377.333,7379.178,2361,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4749,orig_288p,7379.178,7381.023,2361,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4750,orig_288p,7381.024,7382.869,2361,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4751,orig_288p,7382.869,7384.714,2361,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4752,orig_288p,7384.714,7386.559,2361,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4753,orig_288p,7386.559,7388.404,2361,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4754,orig_288p,7388.405,7390.25,2361,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4755,orig_288p,7390.25,7392.209,2362,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4756,orig_288p,7392.209,7394.167,2362,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4757,orig_288p,7394.167,7396.062,2363,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4758,orig_288p,7396.062,7397.957,2363,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4759,orig_288p,7397.958,7399.667,2364,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4760,orig_288p,7399.667,7401.5,2365,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4761,orig_288p,7401.5,7403.333,2365,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4762,orig_288p,7403.333,7404.917,2366,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4763,orig_288p,7404.917,7406.847,2367,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4764,orig_288p,7406.847,7408.777,2367,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4765,orig_288p,7408.778,7410.708,2367,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4766,orig_288p,7410.708,7411.916,2368,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4767,orig_288p,7411.916,7413.124,2368,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4768,orig_288p,7413.125,7415.067,2369,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4769,orig_288p,7415.067,7417.009,2369,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4770,orig_288p,7417.008,7418.95,2369,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4771,orig_288p,7418.95,7420.892,2369,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4772,orig_288p,7420.892,7422.834,2369,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4773,orig_288p,7422.834,7424.776,2369,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4774,orig_288p,7424.775,7426.717,2369,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4775,orig_288p,7426.717,7428.659,2369,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4776,orig_288p,7428.659,7430.601,2369,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4777,orig_288p,7430.6,7432.542,2369,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4778,orig_288p,7432.542,7434.292,2370,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4779,orig_288p,7434.292,7436.042,2370,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4780,orig_288p,7436.042,7437.859,2371,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4781,orig_288p,7437.859,7439.676,2371,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4782,orig_288p,7439.675,7441.492,2371,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4783,orig_288p,7441.492,7443.309,2371,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4784,orig_288p,7443.308,7445.125,2371,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4785,orig_288p,7445.125,7446.942,2371,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4786,orig_288p,7446.942,7448.759,2371,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4787,orig_288p,7448.758,7450.575,2371,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4788,orig_288p,7450.575,7452.392,2371,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4789,orig_288p,7452.391,7454.208,2371,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4790,orig_288p,7454.208,7455.438,2372,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4791,orig_288p,7455.438,7456.667,2372,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4792,orig_288p,7456.667,7458.584,2373,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4793,orig_288p,7458.584,7460.501,2373,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4794,orig_288p,7460.5,7462.417,2373,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4795,orig_288p,7462.417,7463.208,2374,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4796,orig_288p,7463.208,7464.125,2375,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4797,orig_288p,7464.125,7465.792,2376,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4798,orig_288p,7465.792,7467.459,2376,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4799,orig_288p,7467.458,7469.125,2376,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4800,orig_288p,7469.125,7470.792,2376,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4801,orig_288p,7470.792,7472.459,2376,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4802,orig_288p,7472.458,7474.125,2376,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4803,orig_288p,7474.125,7475.653,2377,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4804,orig_288p,7475.653,7477.181,2377,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4805,orig_288p,7477.18,7478.708,2377,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4806,orig_288p,7478.708,7480.678,2378,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4807,orig_288p,7480.678,7482.648,2378,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4808,orig_288p,7482.649,7484.619,2378,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4809,orig_288p,7484.619,7486.589,2378,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4810,orig_288p,7486.589,7488.559,2378,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4811,orig_288p,7488.559,7490.529,2378,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4812,orig_288p,7490.53,7492.5,2378,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4813,orig_288p,7492.5,7493.903,2379,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4814,orig_288p,7493.903,7495.306,2379,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4815,orig_288p,7495.305,7496.708,2379,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4816,orig_288p,7496.708,7498.583,2380,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4817,orig_288p,7498.583,7500.542,2381,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4818,orig_288p,7500.542,7501.73,2382,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4819,orig_288p,7501.73,7502.917,2382,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4820,orig_288p,7502.917,7504.896,2383,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4821,orig_288p,7504.896,7506.875,2383,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4822,orig_288p,7506.875,7508.514,2384,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4823,orig_288p,7508.514,7510.153,2384,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4824,orig_288p,7510.153,7511.792,2384,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4825,orig_288p,7511.792,7513.767,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4826,orig_288p,7513.767,7515.742,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4827,orig_288p,7515.742,7517.717,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4828,orig_288p,7517.717,7519.692,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4829,orig_288p,7519.692,7521.667,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4830,orig_288p,7521.667,7523.642,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4831,orig_288p,7523.642,7525.617,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4832,orig_288p,7525.617,7527.592,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4833,orig_288p,7527.592,7529.567,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4834,orig_288p,7529.567,7531.542,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4835,orig_288p,7531.542,7533.517,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4836,orig_288p,7533.517,7535.492,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4837,orig_288p,7535.492,7537.467,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4838,orig_288p,7537.467,7539.442,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4839,orig_288p,7539.442,7541.417,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4840,orig_288p,7541.417,7543.392,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4841,orig_288p,7543.392,7545.367,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4842,orig_288p,7545.367,7547.342,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4843,orig_288p,7547.342,7549.317,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4844,orig_288p,7549.317,7551.292,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4845,orig_288p,7551.292,7553.267,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4846,orig_288p,7553.267,7555.242,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4847,orig_288p,7555.242,7557.217,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4848,orig_288p,7557.217,7559.192,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4849,orig_288p,7559.192,7561.167,2385,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4850,orig_288p,7561.167,7563.063,2386,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4851,orig_288p,7563.063,7564.959,2386,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4852,orig_288p,7564.959,7566.855,2386,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4853,orig_288p,7566.854,7568.75,2386,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4854,orig_288p,7568.75,7570.021,2387,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4855,orig_288p,7570.021,7571.292,2387,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4856,orig_288p,7571.292,7572.896,2388,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4857,orig_288p,7572.896,7574.5,2388,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4858,orig_288p,7574.5,7575.792,2389,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4859,orig_288p,7575.792,7577.264,2390,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4860,orig_288p,7577.264,7578.736,2390,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4861,orig_288p,7578.736,7580.208,2390,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4862,orig_288p,7580.208,7582.208,2391,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4863,orig_288p,7582.208,7583.895,2392,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4864,orig_288p,7583.895,7585.583,2392,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4865,orig_288p,7585.583,7587.27,2392,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4866,orig_288p,7587.27,7588.958,2392,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4867,orig_288p,7588.958,7590.645,2392,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4868,orig_288p,7590.645,7592.333,2392,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4869,orig_288p,7592.333,7594.055,2393,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4870,orig_288p,7594.055,7595.777,2393,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4871,orig_288p,7595.778,7597.5,2393,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4872,orig_288p,7597.5,7599.458,2394,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4873,orig_288p,7599.458,7601.416,2394,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4874,orig_288p,7601.416,7603.374,2394,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4875,orig_288p,7603.375,7605.333,2394,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4876,orig_288p,7605.333,7607.185,2395,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4877,orig_288p,7607.185,7609.037,2395,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4878,orig_288p,7609.037,7610.889,2395,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4879,orig_288p,7610.889,7612.741,2395,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4880,orig_288p,7612.741,7614.593,2395,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4881,orig_288p,7614.592,7616.444,2395,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4882,orig_288p,7616.444,7618.296,2395,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4883,orig_288p,7618.296,7620.148,2395,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4884,orig_288p,7620.148,7622.0,2395,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4885,orig_288p,7622.0,7622.875,2396,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4886,orig_288p,7622.875,7624.167,2397,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4887,orig_288p,7624.167,7625.98,2398,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4888,orig_288p,7625.98,7627.792,2398,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4889,orig_288p,7627.792,7629.365,2399,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4890,orig_288p,7629.365,7630.938,2399,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
4891,orig_288p,7630.938,7632.511,2399,-1,centercrop,0.0,0.0,1.0,1.0,288,12,2.0
